Herbicide scenario	PFT	year	mean.10	min.10	max.10	mean.10_20	min.10_20	max.10_20	mean.20_30	min.20_30	max.20_30	mean.30_40	min.30_40	max.30_40	mean.40_50	min.40_50	max.40_50	mean.50	min.50	max.50
0	MECTplb	20	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTplb	20	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTplb	21	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTplb	21	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTplb	22	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTplb	22	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTplb	23	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTplb	23	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTplb	24	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTplb	24	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTplb	25	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTplb	25	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTplb	26	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTplb	26	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTplb	27	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTplb	27	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTplb	28	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTplb	28	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTplb	29	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTplb	29	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTplb	30	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTplb	30	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTplb	31	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTplb	31	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTplb	32	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTplb	32	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTplb	33	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTplb	33	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTplb	34	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTplb	34	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTplb	35	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTplb	35	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTplb	36	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTplb	36	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTplb	37	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTplb	37	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTplb	38	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTplb	38	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTplb	39	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTplb	39	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTplb	40	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTplb	40	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MEITplb	1	30	1	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MEITplb	1	30	1	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MEITplb	2	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MEITplb	2	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MEITplb	3	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MEITplb	3	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MEITplb	4	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MEITplb	4	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MEITplb	5	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MEITplb	5	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MEITplb	6	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MEITplb	6	30	0	27	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0	MEITplb	7	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MEITplb	7	30	0	25	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
0	MEITplb	8	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MEITplb	8	30	0	23	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
0	MEITplb	9	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MEITplb	9	30	0	18	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
0	MEITplb	10	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MEITplb	10	30	0	20	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
0	MEITplb	11	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MEITplb	11	30	0	20	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
0	MEITplb	12	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MEITplb	12	30	0	19	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
0	MEITplb	13	30	0	26	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
1	MEITplb	13	30	0	24	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
0	MEITplb	14	30	0	25	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
1	MEITplb	14	30	0	28	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0	MEITplb	15	30	0	26	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
1	MEITplb	15	30	0	25	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
0	MEITplb	16	30	0	28	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
1	MEITplb	16	30	0	24	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
0	MEITplb	17	30	0	27	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
1	MEITplb	17	30	0	23	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
0	MEITplb	18	30	0	28	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
1	MEITplb	18	30	0	19	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
0	MEITplb	19	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MEITplb	19	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MEITplb	20	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MEITplb	20	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MEITplb	21	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MEITplb	21	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MEITplb	22	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MEITplb	22	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MEITplb	23	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MEITplb	23	30	0	25	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
0	MEITplb	24	30	0	27	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
1	MEITplb	24	30	0	29	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0	MEITplb	25	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MEITplb	25	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MEITplb	26	30	0	28	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
1	MEITplb	26	30	0	23	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
0	MEITplb	27	30	0	26	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
1	MEITplb	27	30	0	18	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
0	MEITplb	28	30	0	26	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
1	MEITplb	28	30	0	17	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
0	MEITplb	29	30	0	28	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
1	MEITplb	29	30	0	17	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
0	MEITplb	30	30	0	28	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
1	MEITplb	30	30	0	15	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
0	MEITplb	31	30	0	28	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
1	MEITplb	31	30	0	13	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0
0	MEITplb	32	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MEITplb	32	30	0	15	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
0	MEITplb	33	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MEITplb	33	30	0	16	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
0	MEITplb	34	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MEITplb	34	30	0	15	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
0	MEITplb	35	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MEITplb	35	30	0	13	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0
0	MEITplb	36	30	0	25	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
1	MEITplb	36	30	0	13	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0
0	MEITplb	37	30	0	27	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
1	MEITplb	37	30	0	16	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
0	MEITplb	38	30	0	26	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
1	MEITplb	38	30	0	16	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
0	MEITplb	39	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MEITplb	39	30	0	17	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
0	MEITplb	40	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MEITplb	40	30	0	16	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCIplb	1	30	1	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCIplb	1	30	1	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCIplb	2	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCIplb	2	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCIplb	3	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCIplb	3	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCIplb	4	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCIplb	4	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCIplb	5	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCIplb	5	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCIplb	6	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCIplb	6	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCIplb	7	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCIplb	7	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCIplb	8	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCIplb	8	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCIplb	9	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCIplb	9	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCIplb	10	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCIplb	10	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCIplb	11	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCIplb	11	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCIplb	12	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCIplb	12	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCIplb	13	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCIplb	13	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCIplb	14	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCIplb	14	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCIplb	15	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCIplb	15	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCIplb	16	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCIplb	16	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCIplb	17	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCIplb	17	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCIplb	18	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCIplb	18	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCIplb	19	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCIplb	19	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCIplb	20	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCIplb	20	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCIplb	21	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCIplb	21	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCIplb	22	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCIplb	22	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCIplb	23	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCIplb	23	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCIplb	24	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCIplb	24	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCIplb	25	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCIplb	25	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCIplb	26	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCIplb	26	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCIplb	27	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCIplb	27	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCIplb	28	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCIplb	28	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCIplb	29	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCIplb	29	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCIplb	30	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCIplb	30	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCIplb	31	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCIplb	31	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCIplb	32	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCIplb	32	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCIplb	33	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCIplb	33	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCIplb	34	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCIplb	34	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCIplb	35	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCIplb	35	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCIplb	36	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCIplb	36	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCIplb	37	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCIplb	37	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCIplb	38	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCIplb	38	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCIplb	39	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCIplb	39	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCIplb	40	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCIplb	40	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl1plb	1	30	1	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl1plb	1	30	1	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl1plb	2	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl1plb	2	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl1plb	3	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl1plb	3	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl1plb	4	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl1plb	4	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl1plb	5	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl1plb	5	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl1plb	6	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl1plb	6	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl1plb	7	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl1plb	7	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl1plb	8	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl1plb	8	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl1plb	9	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl1plb	9	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl1plb	10	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl1plb	10	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl1plb	11	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl1plb	11	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl1plb	12	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl1plb	12	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl1plb	13	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl1plb	13	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl1plb	14	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl1plb	14	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl1plb	15	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl1plb	15	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl1plb	16	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl1plb	16	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl1plb	17	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl1plb	17	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl1plb	18	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl1plb	18	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl1plb	19	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl1plb	19	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl1plb	20	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl1plb	20	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl1plb	21	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl1plb	21	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl1plb	22	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl1plb	22	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl1plb	23	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl1plb	23	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl1plb	24	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl1plb	24	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl1plb	25	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl1plb	25	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl1plb	26	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl1plb	26	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl1plb	27	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl1plb	27	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl1plb	28	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl1plb	28	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl1plb	29	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl1plb	29	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl1plb	30	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl1plb	30	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl1plb	31	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl1plb	31	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl1plb	32	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl1plb	32	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl1plb	33	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl1plb	33	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl1plb	34	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl1plb	34	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl1plb	35	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl1plb	35	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl1plb	36	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl1plb	36	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl1plb	37	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl1plb	37	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl1plb	38	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl1plb	38	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl1plb	39	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl1plb	39	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl1plb	40	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl1plb	40	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl2plb	1	30	1	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl2plb	1	30	1	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl2plb	2	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl2plb	2	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl2plb	3	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl2plb	3	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl2plb	4	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl2plb	4	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MSCTcl2plb	5	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MSCTcl2plb	5	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
